"Id";"Entidad";"Origen_Solicitud";"Identificadores_Origen";"Entidad_Norm";"CIF";"CIF_validacion";"Centro";"Centro_Norm";"Tipo";"Provincia_Entidad";"Pais_Entidad";"Provincia_Centro";"PIC";"Tipo_Persona";"Entidad_Match";"Provincia_Match";"Match"
524;"INSTITUTO ESPAÑOL DE OCEANOGRAFIA (IEO)";"ACT_NAC";448587;"instituto espanol de oceanografia ieo";"Q2823001I";"1";"CENTRO OCEANOGRAFICO. GIJON";"centro oceanografico gijon";"20501";"";"724,0000";"";"";"";"instituto espanol de oceanografia ieo csic";28;"NIF MCIN"
836;"UNIVERSIDAD AUTONOMA DE MADRID";"ACT_NAC";407592;"universidad autonoma de madrid";"Q2818013A";"1";"FACULTAD DE CIENCIAS";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
868;"UNIVERSIDAD POLITECNICA DE MADRID";"ACT_NAC";755693;"universidad politecnica de madrid";"Q2818015F";"1";"CENTRO DE ESTUDIOS E INVESTIGACIÓN PARA LA GESTIÓN DE RIESGOS AGRARIOS Y MEDIOAMBIENTALES (CEIGRAM)";"centro de estudios e investigacion para la gestion de riesgos agrarios y medioambientales ceigram";"20101";"";"724,0000";"";"";"";"universidad politecnica de madrid";28;"NIF MCIN"
1872;"FIMABIS - Fundación Pública Andaluza para la Investigación de Málaga en Biomedicina y Salud";"ACT_NAC";758987;"fimabis fundacion publica andaluza para la investigacion de malaga en biomedicina y salud";"G29830643";"1";"IBIMA";"ibima";"20507";"";"724,0000";"";"";"";"fundacion publica andaluza para la investigacion malaguena en biomedicina y salud fimabis";29;"NIF MCIN"
3912;"GERMARK, S.A.";"ACT_NAC";726324;"germark s a";"A08461956";"1";"GERMARK, S.A.";"germark s a";"29999";"";"724,0000";"";"";"";"germark s a";8;"NIF MCIN"
836;"UNIVERSIDAD AUTONOMA DE MADRID";"ACT_NAC";646805;"universidad autonoma de madrid";"Q2818013A";"1";"FACULTAD DE CIENCIAS";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
842;"UNIVERSIDAD DE CASTILLA-LA MANCHA";"ACT_NAC";284599;"universidad de castilla la mancha";"Q1368009E";"1";"UNIVERSIDAD DE CASTILLA-LA MANCHA";"universidad de castilla la mancha";"20101";"";"724,0000";"";"";"";"universidad de castilla la mancha";13;"NIF MCIN"
867;"Universidad Politécnica de Catalunya";"ACT_NAC";742405;"universidad politecnica de catalunya";"Q0818003F";"1";"Escuela Técnica Superior de Ingeniería d";"escuela tecnica superior de ingenieria d";"20101";"";"724,0000";"";"";"";"universidad politecnica de catalunya";8;"NIF MCIN"
236;"Instituto Geológico y Minero de España";"ACT_NAC";33544;"instituto geologico y minero de espana";"Q2820007I";"1";"DEPARTAMENTO DE INVESTIGACION Y PROSPECTIVA GEOCIENTIFICA";"departamento de investigacion y prospectiva geocientifica";"20501";"";"724,0000";"";"";"";"instituto geologico y minero de espana igme csic";28;"NIF MCIN"
237;"Agencia Estatal Consejo Superior de Investigaciones Científicas";"ACT_NAC";543257;"agencia estatal consejo superior de investigaciones cientificas";"Q2818002D";"1";"77";"77";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
837;"UNIVERSIDAD DE BARCELONA";"ACT_NAC";616703;"universidad de barcelona";"Q0818001J";"1";"DPTO. ECOLOGIA";"dpto ecologia";"20101";"";"724,0000";"";"";"";"universitat de barcelona";8;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";344713;"universidad complutense de madrid";"Q2818014I";"1";"Facultad de Ciencias Políticas y Sociolo";"facultad de ciencias politicas y sociolo";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
875;"UNIVERSIDADE DE SANTIAGO DE COMPOSTELA";"ACT_NAC";80424;"universidade de santiago de compostela";"Q1518001A";"1";"FACULTAD DE CIENCIAS. LUGO";"facultad de ciencias lugo";"20101";"";"724,0000";"";"";"";"universidad de santiago de compostela";15;"NIF MCIN"
193;"FUNDACIO PRIVADA CENTRE DE MEDICINA REGENERATIVA DE BARCELONA";"ACT_NAC";285738;"fundacio privada centre de medicina regenerativa de barcelona";"G63687222";"1";"FUNDACIO PRIVADA CENTRE DE MEDICINA REGENERATIVA DE BARCELONA";"fundacio privada centre de medicina regenerativa de barcelona";"20510";"";"724,0000";"";"";"";"centre de medicina regenerativa de barcelona";8;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";599515;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"DPTO SUELO Y AGUA";"dpto suelo y agua";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";444106;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE PLANTAS P. YUFERA (IBMCP)";"instituto de biologia molecular y celular de plantas p yufera ibmcp";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
251;"CENTRO DE INVESTIGACION ENERGETICA MEDIOAMBIENTAL Y TECNOLOGICA (CIEMAT)";"ACT_NAC";562154;"centro de investigacion energetica medioambiental y tecnologica ciemat";"Q2820002J";"1";"DPTO. DE ENERGIA";"dpto de energia";"20501";"";"724,0000";"";"";"";"centro de investigaciones energeticas medioambientales y tecnologicas ciemat";28;"NIF MCIN"
3965;"CLINICAS GINEMED S.L.P.";"ACT_NAC";545506;"clinicas ginemed s l p";"B41850231";"1";"CLINICAS GINEMED S.L.P.";"clinicas ginemed s l p";"29999";"";"724,0000";"";"";"";"clinicas ginemed s l p";41;"NIF MCIN"
832;"UNIVERSIDAD DE ALCALA";"ACT_NAC";137165;"universidad de alcala";"Q2818018J";"1";"DEPARTAMENTO BIOLOGÍA DE SISTEMAS";"departamento biologia de sistemas";"29999";"";"724,0000";"";"";"";"universidad de alcala";28;"NIF MCIN"
841;"UNIVERSIDAD CARLOS III DE MADRID";"ACT_NAC";564749;"universidad carlos iii de madrid";"Q2818029G";"1";"UNIVERSIDAD CARLOS III DE MADRID";"universidad carlos iii de madrid";"20101";"";"724,0000";"";"";"";"universidad carlos iii de madrid";28;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";136768;"universidad de sevilla";"Q4118001I";"1";"INSTITUTO UNIVERSITARIO DE CIENCIAS DE LA CONSTRUCCION";"instituto universitario de ciencias de la construccion";"29999";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
237;"CSIC";"ACT_NAC";94489;"csic";"Q2818002D";"1";"Centro de Investigaciones Biológicas (CIB)";"centro de investigaciones biologicas cib";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
251;"CENTRO DE INVESTIGACION ENERGETICA MEDIOAMBIENTAL Y TECNOLOGICA (CIEMAT)";"ACT_NAC";710042;"centro de investigacion energetica medioambiental y tecnologica ciemat";"Q2820002J";"1";"DEPARTAMENTO DE INVESTIGACIÓN BÁSICA";"departamento de investigacion basica";"20501";"";"724,0000";"";"";"";"centro de investigaciones energeticas medioambientales y tecnologicas ciemat";28;"NIF MCIN"
847;"UNIVERSIDAD DE GRANADA";"ACT_NAC";340923;"universidad de granada";"Q1818002F";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
854;"Universidad de La Laguna";"ACT_NAC";337686;"universidad de la laguna";"Q3818001D";"1";"Universidad de La Laguna";"universidad de la laguna";"20101";"";"724,0000";"";"";"";"universidad de la laguna";38;"NIF MCIN"
865;"UNIVERSIDAD DEL PAIS VASCO EUSKAL HERRIKO UNIBERTSITATEA";"ACT_NAC";33722;"universidad del pais vasco euskal herriko unibertsitatea";"Q4818001B";"1";"FACULTAD DE MEDICINA Y ODONTOLOGIA";"facultad de medicina y odontologia";"29999";"";"724,0000";"";"";"";"universidad del pais vasco euskal herriko unibertsitatea";48;"NIF MCIN"
844;"Universidad de Córdoba";"ACT_NAC";740296;"universidad de cordoba";"Q1418001B";"1";"Facultad de Ciencias";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad de cordoba";14;"NIF MCIN"
1868;"FUNDACION INSTITUTO MAR DE INVESTIGACIONES MEDICAS (FIMIM)";"ACT_NAC";208642;"fundacion instituto mar de investigaciones medicas fimim";"G60072253";"1";"INSTITUTO HOSPITAL DEL MAR DE INVESTIGACIONES MEDICAS (IMIM)";"instituto hospital del mar de investigaciones medicas imim";"20502";"";"724,0000";"";"";"";"fundacio institut mar d investigacions mediques";8;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";486434;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"ESTACION EXPERIMENTAL DE ZONAS ARIDAS";"estacion experimental de zonas aridas";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
860;"UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE";"ACT_NAC";274124;"universidad miguel hernandez de elche";"Q5350015C";"1";"DPTO. BIOLOGIA APLICADA";"dpto biologia aplicada";"20101";"";"724,0000";"";"";"";"universidad miguel hernandez de elche";3;"NIF MCIN"
871;"UNIVERSIDAD PÚBLICA DE NAVARRA";"ACT_NAC";527924;"universidad publica de navarra";"Q3150012G";"1";"UNIVERSIDAD PÚBLICA DE NAVARRA";"universidad publica de navarra";"20101";"";"724,0000";"";"";"";"universidad publica de navarra";31;"NIF MCIN"
872;"UNIVERSIDAD REY JUAN CARLOS";"ACT_NAC";25398;"universidad rey juan carlos";"Q2803011B";"1";"ESCUELA SUPERIOR DE CIENCIAS EXPERIMENTALES Y TECNOLOGIA";"escuela superior de ciencias experimentales y tecnologia";"20101";"";"724,0000";"";"";"";"universidad rey juan carlos";28;"NIF MCIN"
1859;"IIB-SANT PAU. INSTITUTO DE INVESTIGACION HOSPITAL SANTA CRUZ Y SAN PABLO";"ACT_NAC";355119;"iib sant pau instituto de investigacion hospital santa cruz y san pablo";"G60136934";"1";"IIB-SANT PAU. INSTITUTO DE INVESTIGACION HOSPITAL SANTA CRUZ Y SAN PABLO";"iib sant pau instituto de investigacion hospital santa cruz y san pablo";"20502";"";"724,0000";"";"";"";"fundacio institut de recerca de l hospital de la santa creu i sant pau";8;"NIF MCIN"
1865;"FUNDACION PARA INVESTIGACION BIOMEDICA  HOSPITAL G. MARAÑON";"ACT_NAC";92841;"fundacion para investigacion biomedica hospital g maranon";"G83195305";"1";"77";"77";"20502";"";"724,0000";"";"";"";"fundacion para la investigacion biomedica del hospital gregorio maranon";28;"NIF MCIN"
237;"Agencia Estatal Consejo Superior de Investigaciones Científicas";"ACT_NAC";244368;"agencia estatal consejo superior de investigaciones cientificas";"Q2818002D";"1";"77";"77";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS (CSIC)";"ACT_NAC";695449;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"Instituto de Biomedicina de Valencia";"instituto de biomedicina de valencia";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";244257;"universidad complutense de madrid";"Q2818014I";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
1878;"Fundació Institut d'investigació Sanitària Illes Balears (IdISBa)";"ACT_NAC";79274;"fundacio institut d investigacio sanitaria illes balears idisba";"G57326324";"1";"Servicio de Análisis Clínicos. Hospital Universitari Son Espases";"servicio de analisis clinicos hospital universitari son espases";"20502";"";"724,0000";"";"";"";"fundacion instituto de investigacion sanitaria illes balears";7;"NIF MCIN"
839;"UNIVERSIDAD DE CADIZ";"ACT_NAC";416012;"universidad de cadiz";"Q1132001G";"1";"ESCUELA SUPERIOR DE INGENIERIA DE CADIZ";"escuela superior de ingenieria de cadiz";"20101";"";"724,0000";"";"";"";"universidad de cadiz";11;"NIF MCIN"
877;"UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL)";"ACT_NAC";660673;"universitat de valencia estudi general";"Q4618001D";"1";"Albert-Ludwigs-Universität Freiburg";"albert ludwigs universitat freiburg";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
934;"CONSORCIO PARA CONSTRUCCION EQUIPAMIENTO Y EXPLOT DEL CENTRO NAC INVESTIGAC SOBRE EVOLUCION HUMANA";"ACT_NAC";264645;"consorcio para construccion equipamiento y explot del centro nac investigac sobre evolucion humana";"S0900008D";"1";"CONSORCIO PARA CONSTRUCCION, EQUIP. Y EXPLOT. CENTRO N. INV. EVOLUCION HUMANA";"consorcio para construccion equip y explot centro n inv evolucion humana";"29999";"";"724,0000";"";"";"";"centro nacional de investigacion sobre la evolucion humana";9;"NIF MCIN"
980;"CENTRE DE RECERCA EN AGRIGENOMICA CSIC-IRTA-UAB-UB (CRAG)";"ACT_NAC";455729;"centre de recerca en agrigenomica csic irta uab ub crag";"Q0801214H";"1";"AGR-CONSORCI CSIC-IRTA-UAB CENTRE DE RECERCA EN AGRIGENOMICA (CRAG)";"agr consorci csic irta uab centre de recerca en agrigenomica crag";"29999";"";"724,0000";"";"";"";"consorci centre de recerca en agrigenomica";8;"NIF MCIN"
863;"UNIVERSIDAD DE OVIEDO";"ACT_NAC";444868;"universidad de oviedo";"Q3318001I";"1";"FACULTAD DE PSICOLOGIA";"facultad de psicologia";"20101";"";"724,0000";"";"";"";"universidad de oviedo";33;"NIF MCIN"
865;"UNIVERSIDAD DEL PAIS VASCO EUSKAL HERRIKO UNIBERTSITATEA";"ACT_NAC";445408;"universidad del pais vasco euskal herriko unibertsitatea";"Q4818001B";"1";"INSTITUTO UNIVERSITARIO DE MATERIALES POLIMERICOS (POLYMAT)";"instituto universitario de materiales polimericos polymat";"20101";"";"724,0000";"";"";"";"universidad del pais vasco euskal herriko unibertsitatea";48;"NIF MCIN"
880;"Universidad de Zaragoza";"ACT_NAC";741162;"universidad de zaragoza";"Q5018001G";"1";"Facultad de Ciencias";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad de zaragoza";50;"NIF MCIN"
976;"FUNDACIO INSTITUT DE BIOENGINYERIA DE CATALUNYA";"ACT_NAC";455292;"fundacio institut de bioenginyeria de catalunya";"G64045719";"1";"INSTITUT DE BIOENGINYERIA DE CATALUNYA";"institut de bioenginyeria de catalunya";"29999";"";"724,0000";"";"";"";"institut de bioenginyeria de catalunya";8;"NIF MCIN"
604;"FUNDACION CENTRO DE TECNOLOGIAS DE INTERACCION VISUAL Y COMUNICACIONES VICOMTECH";"ACT_NAC";399218;"fundacion centro de tecnologias de interaccion visual y comunicaciones vicomtech";"G75051912";"1";"AGR-ASOC CTRO DE TEC DE INTERACCION VISUAL Y COMUNICACIONES VICOMTECH";"agr asoc ctro de tec de interaccion visual y comunicaciones vicomtech";"22001";"";"724,0000";"";"";"";"fundacion centro de tecnologias de interaccion visual y comunicaciones";20;"NIF MCIN"
862;"Universidad Nacional de Educación a Distancia";"ACT_NAC";244949;"universidad nacional de educacion a distancia";"Q2818016D";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad nacional de educacion a distancia";28;"NIF MCIN"
980;"CENTRE DE RECERCA EN AGRIGENOMICA CSIC-IRTA-UAB-UB (CRAG)";"ACT_NAC";655422;"centre de recerca en agrigenomica csic irta uab ub crag";"Q0801214H";"1";"MACQUARIE UNIVERSITY";"macquarie university";"20507";"";"724,0000";"";"";"";"consorci centre de recerca en agrigenomica";8;"NIF MCIN"
676;"FUNDACION AITIIP";"ACT_NAC";32347;"fundacion aitiip";"G50973411";"1";"FUNDACION AITIIP";"fundacion aitiip";"29999";"";"77,0000";"";"";"";"aitiip centro tecnologico";50;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";486936;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE CIENCIA DE MATERIALES DE MADRID (ICMM)";"instituto de ciencia de materiales de madrid icmm";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
3492;"I+MED S.COOP. PEQUEÑA";"ACT_NAC";484689;"i med s coop pequena";"F01524438";"1";"I+MED S.COOP. PEQUEÑA";"i med s coop pequena";"29999";"";"724,0000";"";"";"";"i med s coop pequena";1;"NIF MCIN"
823;"FUNDACIO PRIVADA B_TEC BARCELONA INNOVACIO TECNOLOGICA";"ACT_NAC";419215;"fundacio privada b tec barcelona innovacio tecnologica";"G64222706";"1";"PARQUE B-TEC";"parque b tec";"29999";"";"724,0000";"";"";"";"fundacio b_tec campus diagonal besos";8;"NIF MCIN"
1850;"CONSORCI INSTITUT D INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER";"ACT_NAC";706023;"consorci institut d investigacions biomediques august pi i sunyer";"Q5856414G";"1";"AGR-CONSORCI INSTITUT D INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER";"agr consorci institut d investigacions biomediques august pi i sunyer";"20502";"";"724,0000";"";"";"";"consorci institut d investigacions biomediques august pi i sunyer";8;"NIF MCIN"
1857;"Fundación para la Investigación Biomédica del Hospital Universitario de La Princesa";"ACT_NAC";91422;"fundacion para la investigacion biomedica del hospital universitario de la princesa";"G83727081";"1";"77";"77";"20502";"";"724,0000";"";"";"";"fundacion para la investigacion biomedica hospital universitario de la princesa";28;"NIF MCIN"
1861;"Fundación para la Investigación Biomédica del Hospital Universitario 12 de Octubre";"ACT_NAC";129780;"fundacion para la investigacion biomedica del hospital universitario 12 de octubre";"G83727016";"1";"HOSPITAL 12 DE OCTUBRE";"hospital 12 de octubre";"29900";"";"724,0000";"";"";"";"fundacion para la investigacion biomedica del hospital universitario doce de octubre";28;"NIF MCIN"
251;"CENTRO DE INVESTIGACION ENERGETICA MEDIOAMBIENTAL Y TECNOLOGICA (CIEMAT)";"ACT_NAC";445206;"centro de investigacion energetica medioambiental y tecnologica ciemat";"Q2820002J";"1";"DEPARTAMENTO DE INVESTIGACIÓN BÁSICA";"departamento de investigacion basica";"20501";"";"724,0000";"";"";"";"centro de investigaciones energeticas medioambientales y tecnologicas ciemat";28;"NIF MCIN"
865;"UNIVERSIDAD DEL PAIS VASCO EUSKAL HERRIKO UNIBERTSITATEA";"ACT_NAC";708882;"universidad del pais vasco euskal herriko unibertsitatea";"Q4818001B";"1";"FACULTAD DE CIENCIA Y TECNOLOGIA";"facultad de ciencia y tecnologia";"20101";"";"724,0000";"";"";"";"universidad del pais vasco euskal herriko unibertsitatea";48;"NIF MCIN"
869;"UNIVERSIDAD DE ALICANTE";"ACT_NAC";407948;"universidad de alicante";"Q4618002B";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
875;"UNIVERSIDAD DE SANTIAGO DE COMPOSTELA";"ACT_NAC";660730;"universidad de santiago de compostela";"Q1518001A";"1";"Dipartimento di Matematica e Fisica ""Ennio De Giorgi""";"dipartimento di matematica e fisica ennio de giorgi";"20101";"";"724,0000";"";"";"";"universidad de santiago de compostela";15;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";455151;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"CENTRO NACIONAL DE BIOTECNOLOGIA (CNB)";"centro nacional de biotecnologia cnb";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";728601;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE INVESTIGACION EN CIENCIAS DE ALIMENTACION";"instituto de investigacion en ciencias de alimentacion";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
252;"INSTITUTO NACIONAL DE INVESTIGACIÓN Y TECNOLOGÍA AGRARIA Y ALIMENTARIA (INIA)";"ACT_NAC";618652;"instituto nacional de investigacion y tecnologia agraria y alimentaria inia";"Q2821013F";"1";"CENTRO DE INVESTIGACION FORESTAL (CIFOR)";"centro de investigacion forestal cifor";"20501";"";"724,0000";"";"";"";"instituto nacional de investigacion y tecnologia agraria y alimentaria inia csic";28;"NIF MCIN"
6895;"CONSEJERÍA DE EDUCACIÓN MADRID";"ACT_NAC";700112;"consejeria de educacion madrid";"S2800534F";"1";"RAMIRO DE MAEZTU";"ramiro de maeztu";"20507";"";"724,0000";"";"";"";"consejeria de educacion madrid";28;"Alta nueva"
832;"Universidad de Alcalá";"ACT_NAC";245115;"universidad de alcala";"Q2818018J";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad de alcala";28;"NIF MCIN"
